2026-09-13 10:04:58 | INFO | movieclaw_db.engine | 数据库引擎已初始化：sqlite+aiosqlite:///./.tmp-uidev/data/movieclaw.db
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:trending-day/titles status_code=200 duration_ms=1406.67 message=request completed
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&primary_release_year=2026&primary_release_date.lte=2026-09-13&sort_by=popularity.desc&vote_count.gte=20&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:this-year/titles status_code=200 duration_ms=237.43 message=request completed
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_runtime.lte=90&sort_by=popularity.desc&vote_count.gte=100&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/movie/top_rated?language=zh-CN&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:short-runtime/titles status_code=200 duration_ms=237.47 message=request completed
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:top-rated/titles status_code=200 duration_ms=236.70 message=request completed
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_original_language=zh&sort_by=popularity.desc&vote_count.gte=50&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:chinese/titles status_code=200 duration_ms=230.18 message=request completed
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_origin_country=JP&sort_by=popularity.desc&vote_count.gte=100&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:japanese/titles status_code=200 duration_ms=248.86 message=request completed
2026-09-13 10:06:23 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_origin_country=KR&sort_by=popularity.desc&vote_count.gte=100&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:korean/titles status_code=200 duration_ms=238.16 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=28%7C12&sort_by=popularity.desc&vote_count.gte=300&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:action/titles status_code=200 duration_ms=222.90 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=53%7C9648&sort_by=popularity.desc&vote_count.gte=300&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:thriller/titles status_code=200 duration_ms=236.94 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=878&sort_by=popularity.desc&vote_count.gte=300&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=35&sort_by=popularity.desc&vote_count.gte=200&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:scifi/titles status_code=200 duration_ms=290.17 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=10749&sort_by=popularity.desc&vote_count.gte=200&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:romance/titles status_code=200 duration_ms=237.90 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/region status_code=200 duration_ms=1.41 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:comedy/titles status_code=200 duration_ms=407.91 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=27&sort_by=popularity.desc&vote_count.gte=200&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.09 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:horror/titles status_code=200 duration_ms=230.16 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=16&sort_by=popularity.desc&vote_count.gte=200&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.05 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.45 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:animation/titles status_code=200 duration_ms=235.68 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.10 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.47 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.12 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://api.themoviedb.org/3/discover/movie?language=zh-CN&with_genres=99&sort_by=popularity.desc&vote_count.gte=50&page=1&api_key=2caf0fff45b5596eab5fab46e9e466e7 "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/collections/tmdb:movie:documentary/titles status_code=200 duration_ms=245.54 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.87 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.04 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.04 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/region status_code=200 duration_ms=0.69 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.48 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.93 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.59 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.51 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=4.01 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.07 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.51 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.31 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.23 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=4.62 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.42 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.68 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.46 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.71 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.09 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.45 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.93 message=request completed
2026-09-13 10:06:24 | INFO | httpx | HTTP Request: GET https://image.tmdb.org/t/p/w1280/iuylzRSllrGn7YB322kwKoOVMcq.jpg "HTTP/1.1 200 OK"
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.30 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.98 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.21 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.91 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.40 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.12 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.93 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.54 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.36 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=267.45 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=266.90 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=7.04 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=5.76 message=request completed
2026-09-13 10:06:24 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=713.57 message=request completed
2026-09-13 10:06:31 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.43 message=request completed
2026-09-13 10:06:31 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=6.44 message=request completed
2026-09-13 10:06:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.91 message=request completed
2026-09-13 10:06:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=2.62 message=request completed
2026-09-13 10:06:39 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=3.61 message=request completed
2026-09-13 10:06:41 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.13 message=request completed
2026-09-13 10:06:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.33 message=request completed
2026-09-13 10:06:51 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=2.31 message=request completed
2026-09-13 10:06:51 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.20 message=request completed
2026-09-13 10:06:51 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=8.23 message=request completed
2026-09-13 10:06:51 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=11.56 message=request completed
2026-09-13 10:06:55 | INFO | httpx | HTTP Request: GET https://image.tmdb.org/t/p/w1280/nUcauJ000dFBYkgGpxyxJ5aWEH2.jpg "HTTP/1.1 200 OK"
2026-09-13 10:06:55 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=427.07 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=8.52 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=7.58 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=6.43 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=6.39 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=6.16 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.72 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=4.20 message=request completed
2026-09-13 10:07:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/images/proxy status_code=200 duration_ms=2.41 message=request completed
